MI_PRINX,offense_id,rpt_date,occur_date,occur_time,poss_date,poss_time,beat,apt_office_prefix,apt_office_num,location,MinOfucr,MinOfibr_code,dispo_code,MaxOfnum_victims,Shift,Avg Day,loc_type,UC2 Literal,neighborhood,npu,x,y
6729384,170330900,02/02/2017,02/02/2017,06:00:00,02/02/2017,09:00:00,304,,,580 FRASER ST SE;,0710,2404,,1,Day,Thu,20,AUTO THEFT,Summerhill,V,-84.386049999999997,33.738430000000001
6729385,170331164,02/02/2017,01/31/2017,16:30:00,01/31/2017,17:00:00,512,,,232 FORSYTH ST SW @GREYHOUND BUS DEPOT,0690,2399,,1,Eve,Tue,13,LARCENY-NON VEHICLE,Downtown,M,-84.396360000000001,33.748519999999999
6729386,170331202,02/02/2017,02/01/2017,20:00:00,02/02/2017,10:00:00,206,,,3157 PEACHTREE RD NE,0640,2305,,1,Morn,Thu,18,LARCENY-FROM VEHICLE,Buckhead Village,B,-84.376689999999996,33.840119999999999
6729387,170331242,02/02/2017,02/01/2017,20:00:00,02/02/2017,10:15:00,303,,,775 FORMWALT ST SW,0710,2404,,1,Morn,Thu,20,AUTO THEFT,Mechanicsville,V,-84.396039999999999,33.733719999999998
6729388,170331335,02/02/2017,01/28/2017,19:30:00,01/28/2017,20:00:00,206,,,2870 PEACHTREE RD NW,0522,2205,,1,Eve,Sat,24,BURGLARY-NONRES,Peachtree Heights West,B,-84.384280000000004,33.83278
6729389,170331425,02/02/2017,02/02/2017,11:29:00,02/02/2017,11:29:00,210,,,3393 PEACHTREE RD NE @LENOX MALL,0630,2303,10,1,Day,Thu,,LARCENY-NON VEHICLE,Lenox,B,-84.362120000000004,33.846760000000003
6729390,170331438,02/02/2017,01/24/2017,15:00:00,01/24/2017,15:45:00,206,,,250 PHARR RD NE,0640,2305,,1,Eve,Tue,18,LARCENY-FROM VEHICLE,Buckhead Village,B,-84.378600000000006,33.837319999999998
6729391,170331444,02/02/2017,02/02/2017,11:30:00,02/02/2017,11:36:00,601,,,895 AMSTERDAM AVE NE,0640,2305,,1,Day,Thu,13,LARCENY-FROM VEHICLE,Virginia Highland,F,-84.357820000000004,33.787170000000003
6729392,170331447,02/02/2017,02/02/2017,07:30:00,02/02/2017,10:45:00,306,,,1760 CAHOON ST SW,0650,2304,,1,Day,Thu,20,LARCENY-FROM VEHICLE,Sylvan Hills,X,-84.411000000000001,33.708210000000001
6729393,170331450,02/03/2017,02/02/2017,09:00:00,02/02/2017,11:44:00,107,,,2045 DONALD LEE HOLLOWELL PKWY NW,0690,2399,10,1,Day,Thu,12,LARCENY-NON VEHICLE,Grove Park,J,-84.45214,33.7774
6729394,170331461,02/02/2017,02/01/2017,16:00:00,02/02/2017,11:00:00,604,,,521 IRWIN ST NE,0640,2305,,1,Unk,Thu,13,LARCENY-FROM VEHICLE,Old Fourth Ward,M,-84.370410000000007,33.757460000000002
6729395,170331467,02/02/2017,02/02/2017,11:40:00,02/02/2017,11:40:00,303,,C150,490 GLENN ST SW,0690,2399,20,1,Day,Thu,13,LARCENY-NON VEHICLE,Mechanicsville,V,-84.402619999999999,33.738050000000001
6729396,170331486,02/02/2017,02/01/2017,20:00:00,02/02/2017,11:00:00,602,,,99 KROG ST NE,0522,2205,,1,Morn,Thu,99,BURGLARY-NONRES,Inman Park,N,-84.363900000000001,33.75667
6729397,170331575,02/02/2017,02/01/2017,16:00:00,02/01/2017,17:00:00,414,,,3890 REDWINE RD SW,0640,2305,,1,Eve,Wed,13,LARCENY-FROM VEHICLE,Princeton Lakes,P,-84.512460000000004,33.661200000000001
6729398,170331603,02/02/2017,02/02/2017,07:30:00,02/02/2017,08:30:00,301,,,999 ARDEN AVE SW,0311,1204,10,1,Day,Thu,13,ROBBERY-PEDESTRIAN,Sylvan Hills,X,-84.418629999999993,33.714950000000002
6729399,170331626,02/02/2017,02/02/2017,13:00:00,02/02/2017,13:10:00,112,,,2023 JONES RD NW,0710,2404,,1,Day,Thu,20,AUTO THEFT,Collier Heights,I,-84.49485,33.775089999999999
6729400,170331659,02/02/2017,02/02/2017,08:30:00,02/02/2017,13:14:00,611,,,2283 GLENWOOD AVE SE,0650,2304,,1,Day,Thu,18,LARCENY-FROM VEHICLE,East Lake,O,-84.312529999999995,33.739780000000003
6729401,170331675,02/02/2017,01/31/2017,14:30:00,02/02/2017,12:00:00,204,,,1785 RIDGEWAY AVE NW,0521,2204,,1,Unk,Unk,20,BURGLARY-RESIDENCE,Underwood Hills,D,-84.416219999999996,33.803690000000003
6729402,170331681,02/02/2017,02/02/2017,13:25:00,02/02/2017,13:25:00,112,,,853 KINGS GRANT DR NW,0690,2399,,1,Day,Thu,20,LARCENY-NON VEHICLE,Collier Heights,I,-84.482939999999999,33.777540000000002
6729403,170331821,02/02/2017,07/20/2016,15:00:00,02/02/2017,14:48:00,307,,,1816 GIBEN RD SW,0650,2304,,1,Unk,Unk,20,LARCENY-FROM VEHICLE,Betmar LaVilla,Y,-84.399979999999999,33.706400000000002
6729404,170331886,02/02/2017,02/01/2017,22:00:00,02/02/2017,10:30:00,602,,,1091 EUCLID AVE NE,0710,2404,,1,Morn,Thu,21,AUTO THEFT,Inman Park,N,-84.350970000000004,33.763599999999997
6729405,170331890,02/02/2017,02/02/2017,15:10:00,02/02/2017,15:14:00,208,,,3334 PEACHTREE RD NE,0670,2308,,1,Eve,Thu,8,LARCENY-NON VEHICLE,North Buckhead,B,-84.370750000000001,33.849110000000003
6729406,170332010,02/02/2017,02/02/2017,16:21:00,02/02/2017,16:50:00,306,,,1955 METROPOLITAN PKWY SW,0640,2305,30,1,Eve,Thu,21,LARCENY-FROM VEHICLE,Sylvan Hills,X,-84.408060000000006,33.703389999999999
6729407,170332126,02/02/2017,02/02/2017,16:00:00,02/02/2017,17:00:00,501,,,231 16TH ST NW,0630,2303,10,1,Eve,Thu,,LARCENY-NON VEHICLE,Atlantic Station,E,-84.395539999999997,33.790190000000003
6729408,170332218,02/02/2017,01/26/2017,17:00:00,01/26/2017,17:00:00,210,,,3393 PEACHTREE RD,0640,2305,,1,Eve,Thu,,LARCENY-FROM VEHICLE,Lenox,B,-84.362120000000004,33.846760000000003
6729409,170332305,02/02/2017,02/01/2017,13:12:00,02/02/2017,10:00:00,414,,P7,3540 N CAMP CREEK PKWY SW,0511,2202,,1,Unk,Wed,26,BURGLARY-RESIDENCE,,P,-84.502989999999997,33.67051
6729410,170332341,02/02/2017,01/18/2017,08:00:00,01/18/2017,21:00:00,505,,8510,800 PEACHTREE ST NE,0670,2308,20,1,Day,Wed,26,LARCENY-NON VEHICLE,Midtown,E,-84.384590000000003,33.776589999999999
6729411,170332370,02/02/2017,02/02/2017,09:50:00,02/02/2017,17:30:00,209,,,3957 IVY RD NE,0511,2202,,1,Day,Thu,20,BURGLARY-RESIDENCE,North Buckhead,B,-84.369690000000006,33.863149999999997
6729412,170332400,02/02/2017,01/22/2017,20:00:00,02/02/2017,17:43:00,305,,,40 BROWN AVE SE,0640,2305,,1,Unk,Unk,20,LARCENY-FROM VEHICLE,South Atlanta,Y,-84.386979999999994,33.71387
6729413,170332484,02/02/2017,02/02/2017,18:00:00,02/02/2017,18:07:00,211,,,2525 PIEDMONT RD NE @HOME DEPOT,0630,2303,30,1,Eve,Thu,8,LARCENY-NON VEHICLE,Lindbergh/Morosgo,B,-84.365210000000005,33.823999999999998
6729414,170332583,02/02/2017,02/02/2017,12:30:00,02/02/2017,13:00:00,408,,,1946 SANDTOWN RD SW,0521,2204,,2,Day,Thu,20,BURGLARY-RESIDENCE,Venetian Hills,S,-84.451580000000007,33.718780000000002
6729415,170332678,02/02/2017,02/02/2017,19:07:00,02/02/2017,19:17:00,103,,,835 NORTH AVE NW,0420,1315K,40,1,Eve,Thu,20,AGG ASSAULT,English Avenue,L,-84.414779999999993,33.770290000000003
6729416,170332694,02/02/2017,02/01/2017,23:00:00,02/02/2017,18:00:00,604,,,349 DECATUR ST SE,0710,2404,,1,Unk,Thu,99,AUTO THEFT,Sweet Auburn,M,-84.37706,33.749929999999999
6729417,170332722,02/02/2017,02/01/2017,19:00:00,02/02/2017,13:00:00,103,,,800 W MARIETTA ST NW @METROPOINTE LOFTS,0640,2305,,2,Unk,Thu,18,LARCENY-FROM VEHICLE,English Avenue,L,-84.415139999999994,33.78022
6729418,170332763,02/02/2017,02/01/2017,12:00:00,02/02/2017,19:30:00,110,,,1709 WILLMA DR NW,0710,2404,,1,Unk,Thu,13,AUTO THEFT,West Highlands,G,-84.447209999999998,33.79186
6729419,170332825,02/02/2017,02/02/2017,19:00:00,02/02/2017,19:56:00,414,,,3670 CAMP CREEK PKWY SW,0640,2305,,1,Eve,Thu,26,LARCENY-FROM VEHICLE,Princeton Lakes,P,-84.508589999999998,33.655000000000001
6729420,170332866,02/02/2017,02/02/2017,19:00:00,02/02/2017,23:00:00,402,,,732 CASCADE AVENUE SW,0430,1315,10,1,Eve,Thu,20,AGG ASSAULT,West End,T,-84.436229999999995,33.735340000000001
6729421,170332875,02/02/2017,02/02/2017,19:30:00,02/02/2017,20:12:00,113,,,3181 DONALD LEE HOLLOWELL PKWY NW,0430,1315,10,1,Eve,Thu,23,AGG ASSAULT,Brookview Heights,G,-84.491129999999998,33.786189999999998
6729422,170332886,02/02/2017,02/01/2017,12:45:00,02/01/2017,13:00:00,201,,,3150 HOWELL MILL RD,0690,2399,,1,Day,Wed,28,LARCENY-NON VEHICLE,,C,-84.428349999999995,33.839509999999997
6729423,170332926,02/02/2017,02/02/2017,20:30:00,02/02/2017,20:30:00,510,,,22 DECATUR ST SE,0440,1313,10,1,Eve,Thu,,AGG ASSAULT,Downtown,M,-84.388720000000006,33.753830000000001
6729424,170332975,02/02/2017,02/01/2017,15:30:00,02/02/2017,13:23:00,612,,,448 E SIDE AVE SE,0690,2310,,1,Unk,Thu,20,LARCENY-NON VEHICLE,East Atlanta,W,-84.339740000000006,33.741759999999999
6729425,170332988,02/02/2017,02/02/2017,18:00:00,02/02/2017,20:50:00,608,,,1642 DEKALB AVE NE,0640,2305,,1,Eve,Thu,18,LARCENY-FROM VEHICLE,Candler Park,N,-84.333709999999996,33.762390000000003
6729426,170333020,02/02/2017,02/02/2017,21:00:00,02/02/2017,22:18:00,211,,,771 LINDBERGH DR NE,0640,2305,10,1,Eve,Thu,13,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,B,-84.362949999999998,33.820210000000003
6729427,170333032,02/02/2017,02/02/2017,17:00:00,02/02/2017,18:00:00,602,,2416,821 RALPH MCGILL BLVD NE,0640,2305,,1,Eve,Thu,18,LARCENY-FROM VEHICLE,Poncey-Highland,N,-84.359110000000001,33.767919999999997
6729428,170333047,02/02/2017,02/02/2017,08:00:00,02/02/2017,21:31:00,407,,310,3440 BOULDER PARK DR SW,0511,2202,,1,Day,Thu,26,BURGLARY-RESIDENCE,Mays,H,-84.500630000000001,33.750039999999998
6729429,170333054,02/02/2017,02/02/2017,19:20:00,02/02/2017,21:33:00,504,,,375 LUCKIE ST NW,0640,2305,,1,Eve,Thu,18,LARCENY-FROM VEHICLE,Downtown,M,-84.395780000000002,33.764940000000003
6729430,170333064,02/02/2017,02/02/2017,21:30:00,02/02/2017,21:30:00,209,STE,128,3655 ROSWELL RD NE,0710,2404,,1,Eve,Thu,18,AUTO THEFT,North Buckhead,B,-84.382549999999995,33.854700000000001
6729431,170333093,02/02/2017,02/02/2017,20:00:00,02/02/2017,22:00:00,505,,,865 JUNIPER ST NE,0640,2305,,1,Eve,Thu,13,LARCENY-FROM VEHICLE,Midtown,E,-84.382469999999998,33.777650000000001
6729432,170333098,02/02/2017,02/02/2017,21:30:00,02/02/2017,21:50:00,104,,,1116 FAIR ST,0311,1212,,4,Eve,Thu,20,ROBBERY-PEDESTRIAN,Ashview Heights,T,-84.424149999999997,33.748820000000002
6729433,170333110,02/02/2017,02/02/2017,19:30:00,02/02/2017,22:15:00,507,,,180 WALKER ST SW,0640,2305,,2,Eve,Thu,18,LARCENY-FROM VEHICLE,Castleberry Hill,M,-84.401319999999998,33.749639999999999
6729434,170333126,02/02/2017,02/02/2017,22:00:00,02/02/2017,22:10:00,110,,,1588 JOHNSON RD NW,0640,2305,,1,Eve,Thu,20,LARCENY-FROM VEHICLE,Rockdale,G,-84.442890000000006,33.785719999999998
6729435,170333149,02/02/2017,12/08/2016,02:10:00,12/08/2016,03:30:00,207,,1410,40 PEACHTREE VALLEY RD NE,0690,2310,,1,Morn,Thu,26,LARCENY-NON VEHICLE,,E,-84.391450000000006,33.810960000000001
6729436,170333158,02/02/2017,02/02/2017,22:44:00,02/02/2017,22:45:00,203,,,2020 BOLTON RD NW,0640,2305,,1,Eve,Thu,23,LARCENY-FROM VEHICLE,Riverside,D,-84.475939999999994,33.811250000000001
6729437,170333189,02/02/2017,02/02/2017,22:00:00,02/02/2017,22:59:00,410,,,2075 ALISON CT SW,0312,1201,10,2,Eve,Thu,23,ROBBERY-COMMERCIAL,Campbellton Road,R,-84.456559999999996,33.701050000000002
6729438,170338052,02/02/2017,02/02/2017,15:50:00,02/02/2017,16:15:00,704,,,6023 S TERMINAL BYWY,0650,2304,,1,Eve,Thu,1,LARCENY-FROM VEHICLE,,,-84.443979999999996,33.639699999999998
6729439,170340019,02/03/2017,02/03/2017,00:06:00,02/03/2017,00:10:00,403,,,1274 KENILWORTH DR SW,0420,1315K,10,1,Morn,Fri,20,AGG ASSAULT,Venetian Hills,S,-84.433869999999999,33.720280000000002
6729440,170340057,02/03/2017,02/02/2017,21:00:00,02/03/2017,00:20:00,601,,,758 PONCE DE LEON AVE NE,0640,2305,,1,Eve,Thu,,LARCENY-FROM VEHICLE,Virginia Highland,F,-84.362279999999998,33.774120000000003
6729441,170340094,02/03/2017,02/02/2017,01:45:00,02/02/2017,06:00:00,408,,,1849 BAYBERRY DR SW,0521,2204,,1,Morn,Thu,20,BURGLARY-RESIDENCE,Venetian Hills,S,-84.448269999999994,33.716209999999997
6729442,170340363,02/03/2017,02/03/2017,01:45:00,02/03/2017,01:49:00,503,,,227 10TH ST NE,0670,2308,,1,Morn,Fri,3,LARCENY-NON VEHICLE,Midtown,E,-84.379909999999995,33.781689999999998
6729443,170340422,02/03/2017,02/03/2017,02:45:00,02/03/2017,02:59:00,312,,,3015 JONESBORO RD SE,0710,2404A,,3,Morn,Fri,23,AUTO THEFT,Orchard Knob,Z,-84.372540000000001,33.672289999999997
6729444,170340551,02/03/2017,02/03/2017,03:55:00,02/03/2017,04:05:00,603,,,655 PARKWAY DR NE,0341,1206,,1,Morn,Fri,13,ROBBERY-PEDESTRIAN,Old Fourth Ward,M,-84.372529999999998,33.772460000000002
6729445,170340675,02/03/2017,02/02/2017,23:00:00,02/02/2017,23:01:00,307,,,2002 LAKEWOOD AVE SE,0410,1314,,1,Morn,Thu,,AGG ASSAULT,Lakewood Heights,Y,-84.387339999999995,33.700850000000003
6729446,170340783,02/03/2017,02/03/2017,01:30:00,02/03/2017,07:00:00,308,,,1153 PENN CT SE,0640,2305,,1,Morn,Fri,20,LARCENY-FROM VEHICLE,Thomasville Heights,Z,-84.360830000000007,33.702100000000002
6729447,170340832,02/03/2017,02/03/2017,07:50:00,02/03/2017,07:51:00,410,,,2020 CAMPBELLTON RD SW,0341,1206,,1,Day,Fri,18,ROBBERY-PEDESTRIAN,Adams Park,R,-84.457449999999994,33.706530000000001
6729448,170340878,02/03/2017,02/02/2017,22:00:00,02/03/2017,08:00:00,309,,,2165 PERKERSON RD SW,0640,2305,,1,Morn,Fri,20,LARCENY-FROM VEHICLE,Perkerson,X,-84.411820000000006,33.69464
6729449,170340920,02/03/2017,02/02/2017,19:00:00,02/03/2017,07:30:00,213,,,937 BERKSHIRE RD NE,0690,2399,,1,Morn,Fri,20,LARCENY-NON VEHICLE,Morningside/Lenox Park,F,-84.356290000000001,33.800879999999999
6729450,170340960,02/06/2017,01/31/2017,10:53:00,01/31/2017,10:53:00,208,,,3423 PIEDMONT RD NE,0640,2305,,1,Day,Tue,18,LARCENY-FROM VEHICLE,North Buckhead,B,-84.373369999999994,33.848649999999999
6729451,170341018,02/03/2017,02/02/2017,21:00:00,02/03/2017,08:30:00,607,,,951 GLENWOOD AVE SE,0710,2404,,1,Morn,Fri,26,AUTO THEFT,Ormewood Park,W,-84.356899999999996,33.739570000000001
6729452,170341035,02/03/2017,02/03/2017,09:21:00,02/03/2017,09:21:00,211,,,761 SIDNEY MARCUS BLVD NE @QUICK TRIP - SIDNEY,0710,2404,10,1,Day,Fri,18,AUTO THEFT,Lindbergh/Morosgo,B,-84.362179999999995,33.825449999999996
6729453,170341138,02/03/2017,02/03/2017,07:20:00,02/03/2017,10:03:00,308,,,1025 MCDONOUGH BLVD SE,0522,2205,,4,Day,Fri,35,BURGLARY-NONRES,Thomasville Heights,Z,-84.350629999999995,33.703299999999999
6729454,170341146,02/09/2017,02/02/2017,16:00:00,02/03/2017,09:40:00,304,,,72 SOLOMON ST SE,0512,2203,,1,Unk,Fri,5,BURGLARY-NONRES,Summerhill,V,-84.385329999999996,33.742710000000002
6729455,170341168,02/03/2017,02/03/2017,13:43:00,02/03/2017,13:55:00,508,,,134 PEACHTREE STREET SW,0670,2308,,1,Day,Fri,14,LARCENY-NON VEHICLE,East Chastain Park,B,-84.381590000000003,33.857819999999997
6729456,170341193,02/03/2017,02/03/2017,09:45:00,02/03/2017,10:15:00,209,,,4387 CARMAIN DR NE,0640,2305,,1,Day,Fri,13,LARCENY-FROM VEHICLE,North Buckhead,B,-84.359549999999999,33.871000000000002
6729457,170341209,02/03/2017,01/27/2017,17:00:00,02/03/2017,10:30:00,304,,,99 UNIVERSITY AVE SW,0650,2304,,1,Unk,Unk,5,LARCENY-FROM VEHICLE,Peoplestown,V,-84.391069999999999,33.721809999999998
6729458,170341290,02/03/2017,02/03/2017,11:03:00,02/03/2017,11:03:00,107,,,2012 DONALD LEE HOLLOWELL PKWY NW,0710,2404,10,1,Day,Fri,13,AUTO THEFT,Grove Park,J,-84.451070000000001,33.776679999999999
6729459,170341308,02/03/2017,02/03/2017,10:00:00,02/03/2017,10:45:00,501,,,1000 NORTHSIDE DR NW,0640,2305,,1,Day,Fri,18,LARCENY-FROM VEHICLE,Home Park,E,-84.408349999999999,33.781959999999998
6729460,170341324,02/03/2017,02/01/2017,16:00:00,02/02/2017,19:00:00,609,,,43 ABERDEEN ST NE,0512,2203,,1,Unk,Thu,99,BURGLARY-NONRES,Edgewood,O,-84.344399999999993,33.754829999999998
6729461,170341336,02/03/2017,02/03/2017,10:05:00,02/03/2017,11:05:00,501,,,1016 HOWELL MILL RD NW,0640,2305,,1,Day,Fri,18,LARCENY-FROM VEHICLE,Home Park,E,-84.412440000000004,33.781829999999999
6729462,170341356,02/03/2017,02/02/2017,09:00:00,02/02/2017,11:30:00,311,,,2805 METROPOLITAN PKWY SW,0690,2399,,1,Day,Thu,11,LARCENY-NON VEHICLE,Hammond Park,X,-84.408320000000003,33.67848
6729463,170341370,02/03/2017,01/03/2017,08:00:00,02/03/2017,11:38:00,104,,,189 BURBANK DR SW,0511,2202,,1,Unk,Unk,20,BURGLARY-RESIDENCE,Mozley Park,K,-84.428970000000007,33.749890000000001
6729464,170341399,02/03/2017,02/03/2017,11:30:00,02/03/2017,11:45:00,405,,,2482 MARTIN L KING JR DR SW,0630,2303,,1,Day,Fri,17,LARCENY-NON VEHICLE,Harland Terrace,I,-84.468779999999995,33.752189999999999
6729465,170341506,02/03/2017,02/03/2017,11:30:00,02/03/2017,12:31:00,512,,,134 FORSYTH ST SW,0640,2305,,1,Day,Fri,18,LARCENY-FROM VEHICLE,Downtown,M,-84.394810000000007,33.750839999999997
6729466,170341512,02/03/2017,02/03/2017,12:30:00,02/03/2017,12:35:00,412,APT,525,2085 GRANT RD SW,0430,1315,10,1,Day,Fri,13,AGG ASSAULT,Ben Hill Terrace,P,-84.519760000000005,33.697560000000003
6729467,170341617,02/03/2017,02/03/2017,13:00:00,02/03/2017,13:00:00,108,,,2185 MARTIN L KING JR DR NW,0410,1314,20,2,Day,Fri,13,AGG ASSAULT,Florida Heights,I,-84.463130000000007,33.752369999999999
6729468,170341639,02/03/2017,12/10/2016,17:00:00,12/10/2016,20:00:00,311,,,2700 DEARWOOD DR SW,0710,2404,,1,Eve,Sat,13,AUTO THEFT,Hammond Park,X,-84.404839999999993,33.68038
6729469,170341647,02/03/2017,02/03/2017,13:27:00,02/03/2017,13:29:00,208,,,3279 ROSWELL RD NE,0640,2305,,1,Day,Fri,18,LARCENY-FROM VEHICLE,Buckhead Forest,B,-84.379990000000006,33.844819999999999
6729470,170341648,02/03/2017,01/29/2017,07:00:00,01/29/2017,22:15:00,202,,,1272 W PACES FERRY RD NW,0640,2305,,1,Day,Sun,18,LARCENY-FROM VEHICLE,West Paces Ferry/Northside,A,-84.428690000000003,33.848619999999997
6729471,170341689,02/03/2017,02/03/2017,07:30:00,02/03/2017,13:40:00,404,,,1941 WESTWOOD AVE SW,0640,2305,,1,Day,Fri,13,LARCENY-FROM VEHICLE,Westwood Terrace,I,-84.451130000000006,33.739139999999999
6729472,170341700,02/03/2017,02/03/2017,12:00:00,02/03/2017,12:15:00,111,,L,3006 DELMAR LN NW,0317,1299G,,1,Day,Fri,26,ROBBERY-PEDESTRIAN,,I,-84.485420000000005,33.754190000000001
6729473,170341778,02/03/2017,02/03/2017,13:00:00,02/03/2017,14:36:00,210,,,3393 PEACHTREE RD NE @Multiple,0630,2303,10,1,Day,Fri,8,LARCENY-NON VEHICLE,Lenox,B,-84.362120000000004,33.846760000000003
6729474,170341806,02/03/2017,02/03/2017,14:00:00,02/03/2017,14:35:00,609,,,1275 CAROLINE ST NE,0630,2303,10,1,Day,Fri,8,LARCENY-NON VEHICLE,Edgewood,O,-84.346190000000007,33.756740000000001
6729475,170341808,02/03/2017,02/03/2017,14:53:00,02/03/2017,14:53:00,210,,,3393 PEACHTREE RD NE,0630,2303,,1,Day,Fri,,LARCENY-NON VEHICLE,Lenox,B,-84.362120000000004,33.846760000000003
6729476,170341834,02/03/2017,02/03/2017,14:30:00,02/03/2017,15:02:00,102,,,673 RHODES ST NW,0410,1313,,2,Day,Fri,20,AGG ASSAULT,Vine City,L,-84.409610000000001,33.757040000000003
6729477,170341860,02/03/2017,02/02/2017,23:00:00,02/03/2017,14:45:00,502,,7410,1660 PEACHTREE ST NW,0710,2404,,1,Morn,Fri,18,AUTO THEFT,Midtown,E,-84.391639999999995,33.798740000000002
6729478,170341865,02/03/2017,02/03/2017,14:04:00,02/03/2017,14:04:00,602,,,465 N HIGHLAND AVE NE,0640,2305,,4,Day,Fri,18,LARCENY-FROM VEHICLE,Inman Park,N,-84.352800000000002,33.766800000000003
6729479,170341919,02/03/2017,02/03/2017,15:00:00,02/03/2017,15:00:00,609,,,1275 CAROLINE ST NE,0630,2303,10,1,Eve,Fri,8,LARCENY-NON VEHICLE,Edgewood,O,-84.346190000000007,33.756740000000001
6729480,170341957,02/03/2017,02/03/2017,15:53:00,02/03/2017,15:53:00,405,,,3050 MARTIN L KING JR DR SW,0630,2303,10,1,Eve,Fri,12,LARCENY-NON VEHICLE,Harland Terrace,I,-84.485699999999994,33.75177
6729481,170341991,02/03/2017,02/03/2017,15:30:00,02/03/2017,16:30:00,303,,,307 RICHARDSON ST SW,0410,1314,,1,Eve,Fri,13,AGG ASSAULT,Mechanicsville,V,-84.397670000000005,33.740839999999999
6729482,170342101,02/03/2017,02/03/2017,15:45:00,02/03/2017,16:30:00,208,,A,3232 PEACHTREE RD NE,0640,2305,,2,Eve,Fri,18,LARCENY-FROM VEHICLE,Buckhead Forest,B,-84.373289999999997,33.842599999999997
6729483,170342172,02/03/2017,02/02/2017,18:15:00,02/03/2017,16:00:00,110,,2104,1783 JOHNSON RD NW,0640,2305,,1,Unk,Fri,26,LARCENY-FROM VEHICLE,Rockdale,G,-84.445930000000004,33.785469999999997
6729484,170342200,02/03/2017,02/03/2017,17:00:00,02/03/2017,17:10:00,405,,1E,2950 MARTIN LUTHER KING JR DR,0420,1315K,10,1,Eve,Fri,26,AGG ASSAULT,Harland Terrace,I,-84.484229999999997,33.753839999999997
6729485,170342245,02/03/2017,02/03/2017,13:00:00,02/03/2017,17:24:00,203,,,1210 MENLO DR NW,0640,2305,,1,Eve,Fri,18,LARCENY-FROM VEHICLE,Blandtown,D,-84.42407,33.787439999999997
6729486,170342267,02/03/2017,02/03/2017,17:10:00,02/03/2017,17:25:00,509,ROOM,3314,265 PEACHTREE CENTER AVE NE,0670,2308,,2,Eve,Fri,14,LARCENY-NON VEHICLE,Downtown,M,-84.385919999999999,33.761609999999997
6729487,170342277,02/03/2017,02/03/2017,17:30:00,02/03/2017,17:31:00,609,,4C,1572 HARDEE ST NE,0430,1315,20,1,Eve,Fri,31,AGG ASSAULT,Edgewood,O,-84.336439999999996,33.755459999999999
6729488,170342305,02/03/2017,02/02/2017,18:00:00,02/03/2017,19:41:00,608,,,567 OAKDALE RD NE,0640,2305,,1,Unk,Fri,20,LARCENY-FROM VEHICLE,Candler Park,N,-84.334230000000005,33.764589999999998
6729489,170342316,02/03/2017,02/03/2017,17:30:00,02/03/2017,17:44:00,501,,,1093 HEMPHILL AVE NW,0640,2305,,1,Eve,Fri,18,LARCENY-FROM VEHICLE,Home Park,E,-84.405609999999996,33.784660000000002
6729490,170342326,02/03/2017,02/03/2017,17:30:00,02/03/2017,18:00:00,602,,,1160 EUCLID AVE NE,0440,1399,10,1,Eve,Fri,7,AGG ASSAULT,Inman Park,N,-84.349649999999997,33.765430000000002
6729491,170342426,02/03/2017,02/03/2017,18:10:00,02/03/2017,18:20:00,414,,,3730 CARMIA DR SW @PUBLIX - CARMIA,0630,2303,10,1,Eve,Fri,,LARCENY-NON VEHICLE,Princeton Lakes,P,-84.510900000000007,33.655729999999998
6729492,170342466,02/03/2017,02/03/2017,18:15:00,02/03/2017,18:41:00,210,,,3393 PEACHTREE RD NE @LENOX MALL,0630,2303,10,1,Eve,Fri,8,LARCENY-NON VEHICLE,Lenox,B,-84.362120000000004,33.846760000000003
